CustomerID,Age,Gender,City,TenureMonths,PlanType,MonthlyCharges,InternetSpeedMbps,SupportTickets,PaymentDelayDays,ContractType,Churn
100371,30,Male,Kolkata,16,Premium,237.52,50,0,14,Annual,0
100372,72,Female,Pune,119,Family,3878.26,1000,2,8,Biannual,0
100373,42,Female,Kolkata,9,Family,3826.57,200,2,16,Monthly,1
100374,45,Male,Pune,34,Basic,2490.46,1000,0,10,Monthly,0
100375,73,Female,Kolkata,96,Basic,1341.07,100,3,16,Monthly,1
100376,34,Male,Pune,30,Standard,2355.93,50,6,24,Biannual,0
100377,64,Male,Bengaluru,17,Standard,969.61,50,6,21,Monthly,0
100378,23,Female,Pune,18,Standard,911.6,1000,3,4,Monthly,0
100379,58,Male,Bengaluru,117,Premium,1169.76,100,2,6,Annual,1
100380,47,Female,Pune,76,Basic,1208.8,200,2,13,Annual,0
100381,27,Male,Delhi,34,Basic,3300.59,200,4,4,Monthly,1
100382,62,Female,Kolkata,96,Premium,3635.27,100,4,22,Monthly,0
100383,73,Female,Mumbai,81,Family,1806.23,1000,0,15,Monthly,0
100384,57,Male,Delhi,21,Premium,678.01,1000,0,19,Monthly,0
100385,32,Female,Hyderabad,33,Basic,1069.55,200,2,9,Biannual,0
100386,24,Male,Kolkata,74,Basic,676.35,500,0,9,Annual,0
100387,20,Female,Pune,63,Family,2135.75,1000,4,15,Monthly,0
100388,55,Female,Mumbai,71,Family,1707.24,500,3,19,Monthly,1
100389,40,Male,Delhi,70,Basic,1979.42,1000,0,11,Annual,0
100390,67,Male,Hyderabad,89,Basic,383.74,100,3,23,Biannual,0
100391,64,Female,Pune,62,Standard,869.54,200,0,7,Annual,0
100392,27,Female,Pune,112,Standard,1366.9,500,4,24,Monthly,0
100393,53,Female,Mumbai,31,Family,2250.3,200,2,18,Monthly,0
100394,33,Female,Pune,114,Basic,3510.83,200,2,23,Monthly,1
100395,38,Female,Pune,100,Family,3799.62,200,0,25,Monthly,0
100396,50,Male,Pune,120,Premium,2071.23,50,3,21,Biannual,1
100397,53,Male,Pune,120,Basic,227.4,200,1,5,Monthly,1
100398,39,Female,Pune,32,Standard,3658.2,50,3,1,Annual,0
100399,24,Male,Hyderabad,24,Standard,1436.08,200,4,23,Monthly,0
100400,38,Female,Mumbai,81,Basic,1989.67,100,2,15,Monthly,1
100401,18,Male,Pune,88,Basic,1724.56,1000,0,28,Annual,0
100402,38,Male,Kolkata,26,Family,3426.08,500,2,6,Biannual,0
100403,51,Female,Pune,91,Basic,980.37,500,5,16,Monthly,0
100404,39,Male,Kolkata,30,Standard,2457.51,100,1,3,Annual,0
100405,20,Female,Delhi,69,Basic,895.89,50,2,17,Annual,1
100406,29,Female,Pune,55,Premium,2272.65,1000,1,12,Annual,0
100407,65,Male,Bengaluru,99,Basic,3915.97,1000,2,26,Monthly,0
100408,29,Female,Delhi,30,Basic,3479.11,500,0,5,Monthly,0
100409,54,Male,Mumbai,27,Standard,595.43,100,1,11,Monthly,0
100410,26,Female,Delhi,116,Standard,880.68,50,4,7,Monthly,0
100411,63,Male,Hyderabad,103,Standard,646.98,200,1,16,Annual,0
100412,61,Female,Chennai,97,Premium,3865.93,500,3,20,Monthly,0
100413,25,Other,Mumbai,58,Premium,338.49,500,0,6,Biannual,0
100414,71,Other,Mumbai,9,Standard,1058.15,1000,4,17,Monthly,0
100415,25,Male,Pune,16,Standard,3922.46,500,4,16,Monthly,1
100416,39,Female,Kolkata,8,Standard,344.51,500,1,13,Monthly,0
100417,37,Female,Hyderabad,92,Basic,260.52,200,4,0,Monthly,1
100418,57,Male,Delhi,112,Family,1267.22,1000,5,0,Monthly,0
100419,40,Female,Delhi,79,Standard,1321.74,500,0,9,Annual,1
100420,63,Male,Chennai,25,Standard,1728.97,500,5,3,Monthly,0
100421,68,Male,Chennai,26,Standard,3122.02,500,1,17,Monthly,0
100422,53,Male,Chennai,120,Standard,1359.77,500,3,19,Monthly,0
100423,35,Female,Bengaluru,65,Standard,658.71,1000,4,4,Monthly,1
100424,51,Female,Delhi,69,Basic,2573.2,1000,2,7,Monthly,0
100425,26,Male,Bengaluru,45,Standard,2071.15,200,0,14,Annual,0
100426,70,Female,Hyderabad,119,Premium,1388.65,50,1,19,Biannual,0
100427,33,Male,Mumbai,47,Basic,1463.33,50,1,2,Monthly,1
100428,28,Male,Delhi,2,Basic,2717.73,50,2,4,Monthly,1
100429,36,Male,Chennai,109,Standard,2945.92,200,1,3,Monthly,0
100430,45,Female,Hyderabad,49,Premium,3966.12,50,3,19,Biannual,0
100431,35,Male,Chennai,97,Standard,3041.78,500,2,14,Monthly,0
100432,44,Female,Kolkata,99,Family,2746.95,50,1,16,Monthly,1
100433,57,Other,Hyderabad,90,Standard,1809.4,1000,1,12,Annual,0
100434,18,Female,Bengaluru,77,Basic,3587.95,100,1,17,Annual,0
100435,26,Female,Pune,94,Basic,2905.57,500,1,0,Biannual,1
100436,31,Female,Hyderabad,50,Standard,2592.09,100,3,7,Monthly,0
100437,42,Female,Delhi,22,Standard,3830.28,200,4,28,Biannual,1
100438,30,Male,Bengaluru,36,Standard,2032.17,200,1,22,Monthly,0
100439,67,Female,Kolkata,118,Basic,3703.91,500,1,26,Monthly,1
100440,52,Male,Kolkata,70,Family,2124.56,500,2,18,Monthly,0
100441,21,Female,Delhi,4,Premium,3245.19,500,2,5,Annual,0
100442,50,Female,Mumbai,99,Standard,510.66,500,4,28,Annual,0
100443,44,Other,Bengaluru,94,Basic,1898.93,200,3,15,Monthly,0
100444,35,Female,Delhi,48,Family,2836.52,500,3,17,Annual,1
100445,29,Female,Kolkata,15,Family,1097.48,500,2,0,Monthly,0
100446,19,Female,Mumbai,112,Standard,1561.21,1000,1,21,Monthly,0
100447,55,Female,Hyderabad,25,Standard,3693.61,50,1,12,Annual,0
100448,55,Male,Delhi,42,Basic,1723.69,50,2,15,Biannual,0
100449,72,Female,Bengaluru,43,Basic,1558.77,50,2,16,Monthly,0
100450,66,Female,Kolkata,85,Basic,3113.57,500,1,13,Monthly,0
100451,27,Female,Kolkata,117,Basic,3812.75,50,4,10,Monthly,0
100452,45,Other,Mumbai,113,Family,2721.03,500,1,29,Annual,0
100453,37,Female,Kolkata,14,Premium,1004.25,200,3,29,Monthly,0
100454,61,Other,Hyderabad,53,Basic,1660.98,100,1,25,Monthly,0
100455,68,Female,Pune,24,Standard,925.1,100,2,18,Annual,0
100456,38,Male,Chennai,5,Premium,3302.3,500,3,26,Monthly,1
100457,20,Female,Bengaluru,112,Basic,3159.27,1000,1,24,Annual,0
100458,65,Female,Kolkata,92,Standard,1123.47,200,3,19,Annual,0
100459,26,Female,Delhi,54,Basic,3151.05,500,4,9,Monthly,0
100460,38,Female,Hyderabad,22,Standard,2164.43,50,0,10,Monthly,0
100461,66,Female,Hyderabad,104,Basic,754.9,200,2,12,Monthly,1
100462,28,Female,Bengaluru,76,Premium,990.65,500,1,29,Monthly,0
100463,50,Male,Mumbai,33,Basic,2381.2,100,1,8,Monthly,0
100464,63,Male,Chennai,46,Premium,2902.5,50,1,20,Annual,0
100465,20,Male,Delhi,67,Basic,3916.7,50,2,25,Monthly,0
100466,40,Female,Mumbai,48,Premium,1183.01,500,1,21,Annual,0
100467,21,Female,Kolkata,67,Premium,1581.26,500,0,3,Annual,1
100468,59,Female,Delhi,31,Premium,2141.06,200,2,2,Annual,0
100469,46,Female,Chennai,46,Basic,216.18,100,2,0,Monthly,0
100470,71,Male,Kolkata,63,Standard,1445.01,500,1,26,Monthly,1
100471,33,Male,Hyderabad,89,Basic,712.81,500,1,24,Annual,0
100472,70,Female,Kolkata,101,Basic,2033.77,100,3,29,Monthly,0
100473,63,Female,Mumbai,89,Standard,2340.26,100,0,19,Annual,0
100474,56,Male,Chennai,113,Standard,1515.41,1000,3,15,Monthly,1
100475,27,Female,Bengaluru,50,Family,403.16,50,0,4,Monthly,0
100476,59,Female,Bengaluru,70,Basic,2210.99,1000,2,1,Monthly,0
100477,59,Female,Bengaluru,113,Basic,2801.98,500,1,11,Monthly,0
100478,54,Female,Pune,80,Standard,2034.16,200,3,24,Annual,0
100479,58,Male,Mumbai,65,Basic,3638.44,200,2,13,Annual,1
100480,30,Male,Bengaluru,90,Family,2132.26,100,3,2,Monthly,1
100481,52,Male,Chennai,8,Basic,1618.47,200,1,10,Monthly,0
100482,54,Female,Hyderabad,29,Family,429.48,200,4,6,Monthly,0
100483,40,Female,Chennai,117,Basic,3611.48,200,4,11,Annual,0
100484,23,Male,Pune,79,Basic,1101.05,50,1,5,Annual,0
100485,33,Male,Bengaluru,99,Family,3436.66,200,1,1,Monthly,1
100486,21,Other,Pune,75,Family,2035.57,1000,2,18,Monthly,0
100487,55,Female,Mumbai,95,Standard,3725.38,200,3,0,Annual,0
100488,68,Female,Chennai,117,Basic,2824.69,200,2,11,Monthly,1
100489,40,Male,Bengaluru,3,Standard,3230.79,1000,0,17,Biannual,0
100490,64,Female,Bengaluru,49,Standard,2136.09,500,1,15,Annual,0
100491,32,Female,Chennai,72,Family,2655.23,200,1,3,Biannual,0
100492,54,Female,Mumbai,39,Standard,3308.97,1000,1,20,Monthly,0
100493,37,Male,Hyderabad,24,Standard,1886.7,1000,1,25,Annual,0
100494,68,Female,Hyderabad,23,Standard,2582.76,1000,5,25,Annual,0
100495,62,Female,Hyderabad,13,Premium,921.71,200,2,13,Biannual,0
100496,55,Male,Kolkata,1,Basic,3831.68,200,2,4,Monthly,0
100497,64,Male,Chennai,28,Family,2946.36,100,3,20,Annual,0
100498,41,Female,Pune,113,Basic,2687.01,50,3,5,Annual,0
100499,23,Male,Chennai,81,Standard,901.18,100,1,12,Annual,0
100500,42,Male,Hyderabad,22,Family,1481.49,200,1,23,Annual,0
100501,29,Male,Chennai,26,Basic,1033.53,100,5,3,Monthly,0
100502,44,Female,Mumbai,54,Standard,1590.5,50,1,15,Monthly,0
100503,71,Female,Chennai,83,Family,3982.56,200,1,5,Monthly,0
100504,52,Female,Mumbai,37,Standard,2527.12,50,1,6,Monthly,0
100505,34,Male,Kolkata,53,Premium,3421.46,100,1,7,Annual,0
100506,59,Male,Mumbai,116,Basic,3158.56,100,3,19,Monthly,0
100507,37,Female,Kolkata,73,Basic,296.72,1000,4,20,Annual,0
100508,52,Male,Pune,27,Basic,2296.15,500,3,9,Monthly,0
100509,68,Male,Bengaluru,118,Basic,1710.39,500,2,12,Monthly,0
100510,28,Female,Delhi,45,Premium,2284.9,1000,2,6,Monthly,0
100511,22,Male,Delhi,85,Standard,3239.88,200,1,3,Monthly,0
100512,21,Male,Kolkata,53,Premium,1280.93,1000,2,6,Monthly,0
100513,22,Female,Pune,57,Basic,2310.86,100,4,13,Monthly,1
100514,58,Male,Bengaluru,7,Basic,3636.51,1000,1,21,Annual,0
100515,25,Male,Hyderabad,55,Basic,1525.44,200,3,25,Monthly,0
100516,60,Male,Bengaluru,80,Standard,3427.05,1000,4,18,Annual,0
100517,66,Male,Delhi,78,Basic,351.77,500,2,9,Monthly,0
100518,20,Male,Bengaluru,63,Basic,1580.59,50,0,0,Annual,1
100519,57,Female,Pune,21,Basic,1141.06,50,1,7,Monthly,0
100520,74,Male,Kolkata,14,Standard,1018.79,500,1,11,Monthly,0
100521,28,Male,Chennai,98,Basic,2913.75,1000,7,19,Annual,0
100522,26,Female,Delhi,81,Premium,925.33,100,2,18,Monthly,1
100523,47,Male,Hyderabad,8,Basic,2730.42,500,1,18,Biannual,0
100524,22,Male,Kolkata,46,Basic,3162.05,200,0,18,Monthly,0
100525,18,Female,Hyderabad,93,Premium,1300.14,100,0,9,Annual,0
100526,70,Female,Chennai,119,Basic,3365.43,200,3,29,Annual,0
100527,67,Female,Kolkata,56,Basic,302.79,500,0,29,Monthly,0
100528,41,Male,Chennai,95,Basic,2824.08,200,0,1,Monthly,0
100529,38,Male,Mumbai,51,Basic,569.87,1000,3,1,Annual,0
100530,47,Other,Chennai,99,Premium,3224.7,100,2,27,Annual,1
100531,49,Male,Pune,17,Premium,3835.2,1000,4,9,Biannual,1
100532,66,Female,Chennai,10,Premium,677.0,50,1,26,Monthly,0
100533,67,Male,Hyderabad,89,Basic,705.0,500,0,11,Monthly,0
100534,66,Female,Mumbai,80,Standard,1791.5,200,2,2,Monthly,1
100535,60,Male,Mumbai,8,Family,1362.93,200,2,22,Monthly,1
100536,40,Female,Bengaluru,116,Basic,430.28,50,1,15,Biannual,0
100537,48,Female,Kolkata,35,Family,3217.82,500,2,22,Monthly,1
100538,68,Female,Chennai,6,Basic,1927.23,200,2,12,Annual,1
100539,18,Male,Bengaluru,57,Standard,3393.68,50,1,0,Annual,0
100540,52,Male,Kolkata,91,Family,3422.73,1000,6,14,Monthly,0
100541,38,Female,Bengaluru,83,Standard,3206.47,1000,1,24,Monthly,0
100542,33,Male,Bengaluru,1,Basic,3515.5,500,1,0,Annual,0
100543,38,Female,Mumbai,13,Basic,2402.3,500,3,0,Annual,1
100544,35,Male,Mumbai,63,Basic,1052.37,50,3,28,Monthly,0
100545,28,Male,Chennai,85,Standard,1602.52,50,2,16,Monthly,0
100546,18,Male,Pune,9,Standard,400.32,100,1,8,Monthly,0
100547,18,Male,Pune,43,Standard,2912.65,500,1,7,Annual,0
100548,52,Male,Bengaluru,10,Basic,1645.93,1000,1,16,Monthly,1
100549,53,Male,Kolkata,63,Family,413.9,100,6,23,Monthly,0
100550,73,Female,Delhi,64,Basic,3243.27,500,0,8,Annual,0
100551,72,Male,Delhi,116,Standard,3230.57,50,0,28,Annual,1
100552,46,Male,Kolkata,6,Standard,3134.43,1000,1,29,Monthly,0
100553,59,Male,Kolkata,95,Basic,1346.68,50,1,22,Monthly,1
100554,53,Other,Bengaluru,68,Premium,1614.83,200,1,19,Annual,1
100555,39,Male,Pune,12,Basic,3216.35,100,0,25,Annual,0
100556,56,Male,Kolkata,97,Standard,3598.69,1000,1,5,Annual,0
100557,63,Male,Mumbai,83,Standard,1570.6,200,2,1,Annual,0
100558,42,Female,Pune,47,Premium,3281.04,100,0,24,Monthly,0
100559,40,Male,Hyderabad,59,Standard,231.56,200,1,22,Biannual,0
100560,41,Female,Mumbai,58,Premium,722.71,500,3,20,Annual,0
100561,46,Female,Pune,115,Basic,2555.3,50,3,29,Biannual,0
100562,69,Female,Bengaluru,23,Family,2668.97,50,1,7,Monthly,0
100563,29,Female,Mumbai,113,Basic,3030.47,500,1,22,Annual,0
100564,74,Female,Hyderabad,36,Basic,2653.08,50,4,12,Monthly,0
100565,29,Female,Kolkata,52,Standard,1934.02,1000,2,4,Biannual,0
100566,71,Male,Pune,92,Premium,2257.98,200,2,24,Annual,0
100567,40,Male,Bengaluru,24,Standard,3680.79,50,1,0,Monthly,0
100568,46,Female,Chennai,51,Premium,2505.78,100,2,13,Monthly,0
100569,54,Male,Chennai,39,Premium,1888.08,100,1,13,Annual,0
100570,20,Female,Bengaluru,85,Premium,1452.99,200,0,9,Monthly,0
100571,47,Male,Chennai,90,Family,1866.81,200,1,22,Monthly,0
100572,57,Female,Bengaluru,38,Standard,1199.95,500,0,9,Biannual,0
100573,59,Male,Kolkata,31,Basic,1474.85,500,0,14,Monthly,0
100574,72,Female,Chennai,70,Premium,1773.95,1000,2,13,Annual,0
100575,60,Female,Kolkata,11,Standard,2249.25,500,4,26,Monthly,1
100576,26,Female,Mumbai,78,Basic,3794.97,50,4,2,Annual,0
100577,56,Female,Kolkata,53,Basic,1120.6,100,3,12,Annual,0
100578,44,Male,Kolkata,66,Family,2917.83,500,1,5,Annual,0
100579,35,Female,Bengaluru,16,Premium,3434.09,100,0,12,Annual,0
100580,34,Female,Hyderabad,21,Standard,3186.22,500,2,14,Annual,0
100581,25,Female,Mumbai,6,Basic,3553.16,1000,3,14,Monthly,1
100582,72,Male,Mumbai,115,Family,758.75,500,2,5,Biannual,0
100583,74,Female,Hyderabad,45,Basic,1953.42,500,0,2,Monthly,0
100584,71,Female,Kolkata,66,Standard,2731.56,50,1,7,Annual,0
100585,22,Male,Delhi,101,Basic,1159.3,50,1,27,Monthly,0
100586,64,Male,Kolkata,119,Premium,1640.89,100,2,23,Annual,0
100587,21,Female,Chennai,18,Standard,2064.01,100,4,28,Monthly,0
100588,66,Male,Kolkata,117,Basic,1283.41,200,3,28,Monthly,0
100589,41,Male,Kolkata,34,Basic,1206.78,500,2,8,Monthly,0
100590,64,Male,Hyderabad,31,Basic,675.43,1000,0,18,Monthly,1
100591,46,Male,Kolkata,101,Standard,3080.52,100,4,27,Annual,0
100592,62,Male,Hyderabad,107,Standard,3848.46,100,0,23,Annual,0
100593,54,Male,Delhi,73,Basic,3253.89,500,2,27,Annual,0
100594,49,Female,Delhi,65,Basic,2007.38,500,1,0,Biannual,0
100595,66,Female,Pune,30,Premium,2085.31,500,2,11,Annual,0
100596,58,Male,Delhi,23,Premium,3704.08,1000,3,10,Monthly,0
100597,39,Female,Delhi,27,Standard,2486.36,500,2,12,Monthly,0
100598,18,Male,Kolkata,37,Basic,1598.45,200,1,16,Monthly,0
100599,46,Female,Pune,9,Basic,3378.38,500,1,11,Annual,1
100600,25,Female,Delhi,117,Basic,2800.9,1000,1,25,Annual,1
100601,61,Female,Chennai,68,Premium,3352.48,500,2,2,Annual,0
100602,44,Female,Pune,117,Family,2728.98,100,0,23,Monthly,1
100603,23,Female,Pune,71,Basic,2417.16,200,2,14,Monthly,1
100604,30,Male,Hyderabad,45,Standard,1436.87,200,4,20,Monthly,0
100605,19,Female,Pune,4,Standard,3746.99,200,2,18,Monthly,0
100606,39,Female,Mumbai,25,Premium,2140.67,200,0,1,Biannual,1
100607,43,Male,Hyderabad,58,Premium,1297.97,500,1,0,Annual,1
100608,70,Male,Hyderabad,117,Premium,2829.58,100,3,19,Monthly,0
100609,67,Female,Bengaluru,7,Family,1964.88,100,3,2,Monthly,1
100610,43,Male,Hyderabad,72,Standard,1974.34,1000,2,13,Annual,0
100611,72,Female,Delhi,45,Premium,1348.3,200,1,5,Annual,0
100612,39,Female,Hyderabad,54,Standard,2484.7,100,1,4,Annual,0
100613,56,Female,Kolkata,93,Basic,3952.14,200,3,16,Monthly,0
100614,61,Male,Hyderabad,2,Basic,2930.91,100,1,15,Monthly,0
100615,74,Male,Delhi,104,Family,1715.55,100,4,19,Monthly,0
100616,55,Male,Mumbai,75,Standard,3742.96,1000,2,6,Monthly,0
100617,43,Female,Delhi,111,Standard,3354.62,200,5,16,Monthly,0
100618,22,Female,Hyderabad,23,Family,958.85,100,1,28,Monthly,0
100619,47,Female,Kolkata,105,Premium,343.17,50,2,10,Monthly,0
100620,40,Male,Bengaluru,96,Standard,3229.03,50,3,10,Biannual,0
100621,50,Male,Bengaluru,10,Premium,2899.5,200,3,8,Biannual,0
100622,40,Female,Hyderabad,26,Standard,3533.42,500,2,3,Monthly,0
100623,52,Male,Pune,49,Family,531.22,200,3,7,Annual,0
100624,28,Male,Mumbai,110,Basic,3701.17,1000,1,2,Monthly,0
100625,31,Female,Mumbai,47,Standard,3057.01,500,1,27,Monthly,0
100626,53,Male,Kolkata,103,Premium,3043.92,50,2,13,Monthly,0
100627,51,Male,Bengaluru,112,Standard,2682.54,500,3,14,Monthly,1
100628,56,Male,Chennai,33,Basic,1439.62,200,4,11,Annual,0
100629,57,Female,Pune,92,Standard,3742.61,100,3,14,Biannual,0
100630,66,Female,Kolkata,3,Basic,721.3,50,1,21,Monthly,0
100631,34,Female,Kolkata,62,Premium,1058.01,1000,0,26,Annual,0
100632,22,Female,Chennai,69,Premium,3133.24,100,6,12,Annual,0
100633,41,Male,Kolkata,39,Basic,2455.98,200,1,0,Annual,0
100634,18,Female,Kolkata,40,Family,1485.77,200,2,7,Monthly,0
100635,36,Male,Mumbai,113,Premium,3297.6,50,3,13,Annual,0
100636,27,Male,Bengaluru,84,Basic,2794.77,1000,2,20,Annual,0
100637,24,Female,Hyderabad,101,Standard,2330.55,200,0,14,Monthly,0
100638,35,Male,Mumbai,40,Basic,1487.16,1000,4,18,Annual,0
100639,20,Male,Chennai,3,Premium,2395.13,200,0,3,Biannual,0
100640,32,Male,Chennai,28,Basic,1539.43,50,0,10,Monthly,0
100641,64,Male,Bengaluru,120,Standard,2282.72,500,0,20,Annual,0
100642,20,Female,Delhi,28,Standard,3709.93,100,3,15,Monthly,1
100643,49,Female,Chennai,86,Basic,2031.01,500,4,4,Annual,0
100644,26,Female,Hyderabad,63,Premium,3306.58,200,4,9,Annual,0
100645,31,Female,Delhi,111,Family,2410.96,100,3,15,Biannual,0
100646,46,Male,Delhi,103,Basic,2296.02,500,2,27,Annual,0
100647,59,Male,Kolkata,65,Standard,948.1,500,3,23,Annual,0
100648,44,Female,Chennai,37,Basic,968.43,100,2,22,Biannual,1
100649,57,Male,Hyderabad,28,Basic,3214.78,50,2,21,Monthly,0
100650,36,Male,Chennai,55,Standard,923.97,500,1,14,Annual,0
100651,38,Female,Delhi,4,Basic,1040.29,100,3,17,Biannual,0
100652,41,Male,Chennai,62,Basic,2674.33,200,5,5,Annual,0
100653,73,Male,Hyderabad,5,Standard,2726.65,500,3,8,Monthly,0
100654,46,Male,Chennai,118,Premium,2482.41,200,2,11,Monthly,1
100655,46,Female,Kolkata,96,Family,1211.24,200,1,13,Biannual,1
100656,33,Male,Pune,43,Basic,1494.42,100,0,15,Annual,1
100657,63,Male,Kolkata,14,Family,3542.66,50,2,17,Monthly,0
100658,51,Female,Delhi,114,Basic,3655.82,1000,2,22,Monthly,0
100659,18,Male,Kolkata,27,Basic,2985.51,100,1,15,Biannual,0
100660,19,Male,Delhi,103,Basic,3942.23,200,3,18,Annual,0
100661,42,Male,Chennai,16,Basic,1076.06,1000,0,22,Monthly,0
100662,57,Male,Delhi,103,Premium,1255.09,50,0,23,Monthly,1
100663,54,Female,Chennai,56,Family,3830.14,1000,2,21,Biannual,0
100664,60,Female,Hyderabad,66,Basic,2525.86,1000,3,11,Monthly,0
100665,65,Male,Chennai,72,Standard,3717.91,1000,2,21,Annual,0
100666,40,Other,Mumbai,25,Premium,313.1,500,1,2,Annual,1
100667,61,Other,Pune,56,Premium,3855.16,500,1,20,Monthly,0
100668,19,Male,Bengaluru,65,Standard,471.06,50,1,19,Annual,0
100669,38,Female,Chennai,22,Premium,1757.88,500,4,12,Biannual,0
100670,26,Female,Kolkata,13,Basic,3569.91,1000,2,29,Biannual,0
100671,41,Male,Chennai,9,Standard,1836.43,50,1,28,Monthly,0
100672,64,Male,Kolkata,111,Family,469.84,100,1,8,Annual,1
100673,69,Male,Mumbai,107,Basic,1905.51,200,4,19,Biannual,0
100674,45,Female,Chennai,113,Standard,1672.65,1000,0,14,Annual,0
100675,53,Female,Chennai,27,Basic,2021.11,500,2,6,Annual,0
100676,32,Male,Pune,68,Standard,2912.76,1000,0,11,Annual,1
100677,40,Female,Pune,120,Basic,1000.71,50,2,24,Monthly,0
100678,70,Female,Bengaluru,79,Basic,651.84,50,1,4,Monthly,0
100679,43,Male,Bengaluru,119,Premium,3564.89,500,1,12,Monthly,0
100680,71,Female,Mumbai,108,Standard,634.39,50,3,10,Monthly,0
100681,73,Female,Kolkata,70,Standard,412.93,100,1,5,Annual,0
100682,43,Female,Kolkata,91,Family,522.19,100,2,21,Monthly,0
100683,64,Female,Delhi,70,Standard,2932.04,1000,3,21,Annual,0
100684,48,Male,Kolkata,30,Family,3718.68,50,2,12,Monthly,0
100685,60,Male,Kolkata,76,Standard,3448.97,50,2,16,Annual,0
100686,30,Female,Kolkata,6,Standard,2939.53,1000,2,16,Monthly,0
100687,64,Female,Chennai,70,Basic,3234.15,100,5,29,Monthly,1
100688,63,Female,Mumbai,96,Standard,1294.86,200,2,12,Monthly,0
100689,41,Male,Kolkata,81,Standard,784.83,1000,4,6,Annual,1
100690,56,Female,Pune,32,Premium,603.07,1000,0,7,Annual,1
100691,74,Male,Hyderabad,52,Basic,1684.84,1000,1,22,Monthly,0
100692,42,Male,Chennai,77,Standard,3163.76,100,3,6,Biannual,0
100693,40,Male,Kolkata,1,Standard,3494.43,50,5,26,Annual,0
100694,45,Male,Mumbai,23,Premium,1053.68,200,3,12,Monthly,0
100695,20,Male,Mumbai,7,Basic,1580.66,1000,1,23,Annual,0
100696,68,Female,Kolkata,108,Basic,1039.31,50,2,26,Monthly,0
100697,36,Female,Pune,5,Standard,2344.42,500,1,2,Monthly,0
100698,61,Male,Hyderabad,35,Premium,281.71,50,2,22,Biannual,0
100699,55,Male,Kolkata,2,Family,1722.35,1000,1,9,Monthly,0
100700,35,Female,Bengaluru,57,Premium,1220.48,100,1,25,Monthly,0
100701,70,Female,Delhi,98,Premium,3250.45,200,4,15,Annual,0
100702,35,Female,Chennai,38,Premium,1554.47,50,0,3,Monthly,1
100703,22,Female,Kolkata,20,Basic,1205.01,50,4,1,Annual,1
100704,43,Female,Delhi,118,Premium,1942.44,200,2,25,Biannual,0
100705,47,Male,Bengaluru,34,Premium,2346.98,500,1,20,Monthly,0
100706,29,Male,Bengaluru,58,Standard,2291.59,500,0,16,Annual,0
100707,55,Female,Kolkata,94,Premium,814.83,50,2,0,Monthly,0
100708,49,Female,Mumbai,73,Family,2724.15,1000,2,8,Biannual,0
100709,21,Male,Kolkata,95,Premium,283.9,500,1,3,Monthly,0
100710,48,Male,Kolkata,44,Standard,3710.85,100,2,11,Monthly,0
100711,31,Female,Pune,63,Standard,2603.58,50,0,24,Biannual,0
100712,23,Female,Mumbai,47,Family,1515.5,500,3,22,Monthly,0
100713,74,Female,Hyderabad,93,Basic,2602.84,100,0,17,Monthly,0
100714,57,Female,Hyderabad,10,Premium,2365.44,100,2,22,Monthly,1
100715,18,Other,Pune,41,Standard,2523.55,1000,2,2,Biannual,0
100716,60,Female,Mumbai,82,Standard,2663.21,200,0,7,Biannual,0
100717,62,Female,Bengaluru,44,Basic,1098.15,1000,1,4,Biannual,0
100718,74,Female,Kolkata,19,Standard,424.97,1000,2,7,Monthly,0
100719,33,Female,Mumbai,109,Standard,2602.11,1000,3,10,Monthly,1
100720,71,Male,Chennai,83,Family,3375.43,500,4,18,Monthly,0
100721,54,Male,Bengaluru,50,Family,287.88,50,4,5,Annual,0
100722,62,Male,Kolkata,3,Standard,1853.54,500,1,8,Biannual,1
100723,31,Female,Delhi,106,Family,1586.14,500,2,11,Monthly,1
100724,50,Male,Hyderabad,84,Standard,761.52,1000,2,22,Monthly,0
100725,70,Male,Pune,87,Premium,488.29,100,1,0,Monthly,1
100726,73,Female,Mumbai,6,Basic,3544.56,500,3,27,Annual,0
100727,50,Female,Mumbai,69,Standard,1290.15,500,0,5,Annual,0
100728,72,Female,Delhi,118,Basic,1060.78,50,1,12,Monthly,1
100729,29,Male,Mumbai,67,Basic,3955.01,500,5,21,Annual,0
100730,61,Male,Pune,66,Premium,715.56,50,1,9,Monthly,0
100731,19,Male,Kolkata,14,Basic,2583.15,100,1,8,Biannual,0
100732,50,Male,Kolkata,44,Basic,1560.04,200,0,7,Monthly,1
100733,57,Female,Chennai,71,Basic,3566.0,200,5,16,Biannual,0
100734,24,Female,Pune,94,Basic,3689.28,1000,1,29,Monthly,0
100735,66,Male,Bengaluru,117,Standard,3106.7,100,0,23,Monthly,0
100736,21,Male,Pune,79,Standard,1303.73,50,5,25,Biannual,1
100737,56,Male,Kolkata,115,Basic,618.14,100,1,4,Annual,0
100738,73,Female,Kolkata,40,Basic,1933.41,500,2,11,Biannual,0
100739,48,Female,Chennai,1,Family,1801.1,100,0,26,Annual,0
100740,22,Female,Pune,116,Premium,2326.58,1000,1,8,Monthly,1
100741,45,Female,Pune,26,Standard,3916.59,1000,3,20,Annual,0
